id,priority,category
U101563,10027,2
U101564,4866,1
U101565,10284,2
U101566,1348,1
U101567,17541,2
U101568,9375,2
U101569,9513,1
U101570,12461,1
U101571,7936,2
U101572,13075,1
U101573,12818,2
U101574,18608,2
U101575,6694,2
U101576,6756,2
U101577,9172,1
U101578,13577,2
U101579,17520,1
U101580,11994,1
U101581,2094,2
U101582,14632,2
U101583,11616,2
U101584,8560,2
U101585,17890,1
U101586,9043,2
U101587,18607,1
U101588,11745,1
U101589,18723,1
U101590,6347,2
U101591,7349,1
U101592,10322,2
U101593,17872,2
U101594,19922,2
U101595,10852,2
U101596,1955,1
U101597,15,1
U101598,17388,2
U101599,17203,2
U101600,6970,2
U101601,17582,1
U101602,17179,2
U101603,13288,1
U101604,16244,2
U101605,746,2
U101606,646,1
U101607,14890,2
U101608,6329,1
U101609,12951,2
U101610,7602,2
U101611,19203,2
U101612,11394,2
U101613,20086,2
U101614,17241,2
U101615,8092,2
U101616,518,2
U101617,11741,2
U101618,7264,2
U101619,17498,2
U101620,6473,2
U101621,15572,2
U101622,4082,2
U101623,14547,1
U101624,4318,1
U101625,9055,2
U101626,7663,2
U101627,8680,1
U101628,9381,1
U101629,11404,1
U101630,10471,1
U101631,6058,2
U101632,12963,2
U101633,20248,2
U101634,20087,2
U101635,17668,1
U101636,17275,2
U101637,18589,2
U101638,8930,2
U101639,913,2
U101640,1796,1
U101641,7344,1
U101642,14480,2
U101643,8308,2
U101644,853,1
U101645,20115,2
U101646,6569,2
U101647,20015,2
U101648,8315,1
U101649,9813,1
U101650,12582,2
U101651,16699,2
U101652,2515,2
U101653,3145,1
U101654,7813,2
U101655,8093,2
U101656,6763,1
U101657,17911,2
U101658,14119,2
U101659,16956,2
U101660,18296,2
U101661,4900,1
U101662,1004,1
U101663,9500,2
U101664,3063,2
U101665,9138,2
U101666,11157,2
U101667,20246,2
U101668,418,2
U101669,10906,1
U101670,3957,2
U101671,6514,1
U101672,20413,2
U101673,6282,2
U101674,9694,2
U101675,4035,2
U101676,20785,2
U101677,11493,2
U101678,11104,1
U101679,4827,2
U101680,15945,2
U101681,14883,2
U101682,18926,2
U101683,1722,2
U101684,6686,2
U101685,20824,2
U101686,13266,1
U101687,14832,2
U101688,17419,2
U101689,20164,1
U101690,19167,1
U101691,11372,2
U101692,5548,2
U101693,3556,2
U101694,18738,1
U101695,19211,1
U101696,16015,2
U101697,13616,1
U101698,7234,2
U101699,13352,1
U101700,6369,2
U101701,18376,2
U101702,9436,2
U101703,12387,2
U101704,1065,2
U101705,6150,2
U101706,5359,2
U101707,7925,2
U101708,9914,1
U101709,15196,2
U101710,6940,2
U101711,339,2
U101712,1341,2
U101713,12732,2
U101714,7921,1
U101715,2017,2
U101716,20155,2
U101717,3214,2
U101718,6022,2
U101719,18559,2
U101720,5956,2
U101721,17813,1
U101722,6254,2
U101723,2627,1
U101724,659,1
U101725,10410,2
U101726,6927,1
U101727,14130,2
U101728,10293,2
U101729,20091,2
U101730,6434,2
U101731,14495,2
U101732,10564,1
U101733,11742,2
U101734,12641,2
U101735,3386,2
U101736,18819,2
U101737,17081,2
U101738,4076,1
U101739,20774,2
U101740,18144,2
U101741,7259,1
U101742,20342,1
U101743,6944,2
U101744,222,2
U101745,9579,1
U101746,11113,2
U101747,8450,2
U101748,8270,2
U101749,13531,2
U101750,6782,1
U101751,17893,2
U101752,17564,1
U101753,14691,1
U101754,2551,2
U101755,1169,2
U101756,10750,2
U101757,13835,1
U101758,14552,1
U101759,8493,2
U101760,2299,2
U101761,13626,2
U101762,1037,2
U101763,11619,2
U101764,8907,2
U101765,11038,2
U101766,14999,1
U101767,1720,1
U101768,7291,1
U101769,7365,2
U101770,18761,2
U101771,4023,2
U101772,6484,2
U101773,16645,1
U101774,7054,2
U101775,3077,1
U101776,321,1
U101777,279,2
U101778,408,2
U101779,17562,1
U101780,6357,2
U101781,1559,2
U101782,13815,1
U101783,10402,2
U101784,6690,2
U101785,3148,1
U101786,2793,2
U101787,14433,1
U101788,12696,1
U101789,5099,2
U101790,12317,1
U101791,18074,2
U101792,8564,2
U101793,15653,1
U101794,14201,2
U101795,5487,1
U101796,13351,1
U101797,14996,2
U101798,20619,1
U101799,9531,2
U101800,19036,1
U101801,422,2
U101802,2682,1
U101803,11279,2
U101804,13316,2
U101805,2158,2
U101806,6744,2
U101807,1594,1
U101808,1773,1
U101809,19123,2
U101810,17620,1
U101811,3265,2
U101812,15049,2
U101813,13432,2
U101814,18609,1
U101815,5072,2
U101816,3090,1
U101817,18045,2
U101818,13032,2
U101819,11573,1
U101820,20828,2
U101821,17339,2
U101822,15392,2
U101823,11276,2
U101824,4005,1
U101825,384,1
U101826,4101,1
U101827,15930,1
U101828,16040,2
U101829,20516,2
U101830,234,1
U101831,8725,2
U101832,4860,1
U101833,5503,1
U101834,1173,2
U101835,15255,2
U101836,6166,2
U101837,1423,2
U101838,13933,2
U101839,14422,2
U101840,9328,1
U101841,7124,2
U101842,14689,2
U101843,15566,2
U101844,15558,1
U101845,10145,2
U101846,4976,2
U101847,7817,1
U101848,15825,2
U101849,3043,1
U101850,11820,2
U101851,8160,2
U101852,10562,2
U101853,7576,1
U101854,16747,1
U101855,781,1
U101856,10960,1
U101857,9314,2
U101858,17140,2
U101859,16489,1
U101860,719,2
U101861,18663,2
U101862,6067,2
U101863,349,2
U101864,640,2
U101865,3836,1
U101866,5145,1
U101867,14819,1
U101868,10915,2
U101869,1333,2
U101870,5444,2
U101871,18318,2
U101872,3821,2
U101873,5368,1
U101874,5749,1
U101875,14101,1
U101876,7242,2
U101877,13878,1
U101878,6458,1
U101879,5580,2
U101880,18816,1
U101881,13879,2
U101882,9546,1
U101883,10546,1
U101884,4309,1
U101885,11970,2
U101886,4249,1
U101887,14235,2
U101888,19096,2
U101889,8009,1
U101890,6710,1
U101891,8652,2
U101892,1746,2
U101893,202,2
U101894,13322,2
U101895,13224,2
U101896,8007,1
U101897,7637,2
U101898,843,1
U101899,19822,2
U101900,7052,1
U101901,8749,1
U101902,13529,2
U101903,20629,2
U101904,17288,2
U101905,18658,2
U101906,11092,2
U101907,6727,2
U101908,12393,1
U101909,4264,1
U101910,11680,1
U101911,7272,1
U101912,13315,2
U101913,924,1
U101914,7581,2
U101915,14720,2
U101916,14079,1
U101917,5942,2
U101918,8219,2
U101919,15554,2
U101920,3599,2
U101921,5251,1
U101922,13905,2
U101923,8003,2
U101924,4240,1
U101925,12452,2
U101926,11721,2
U101927,14695,2
U101928,3206,1
U101929,8691,2
U101930,1812,1
U101931,1421,2
U101932,14835,2
U101933,8111,1
U101934,2707,1
U101935,5404,2
U101936,12877,1
U101937,19963,1
U101938,17835,2
U101939,10019,1
U101940,1759,2
U101941,16625,2
U101942,13371,2
U101943,13844,1
U101944,19333,1
U101945,19186,1
U101946,2805,2
U101947,14011,2
U101948,9797,2
U101949,11463,1
U101950,15828,2
U101951,5724,1
U101952,11542,1
U101953,40,2
U101954,14579,2
U101955,6102,2
U101956,11537,1
U101957,7079,1
U101958,19965,2
U101959,12178,1
U101960,19580,1
U101961,7742,2
U101962,1129,2
U101963,17772,2
U101964,17054,2
U101965,7613,2
U101966,9292,2
U101967,12941,2
U101968,12836,1
U101969,8651,2
U101970,4539,1
U101971,17644,2
U101972,6176,2
U101973,1288,2
U101974,15658,2
U101975,16454,1
U101976,2931,1
U101977,7226,2
U101978,13925,2
U101979,3222,2
U101980,14789,1
U101981,14080,2
U101982,1839,2
U101983,7053,1
U101984,11971,1
U101985,6133,2
U101986,8364,1
U101987,18488,1
U101988,5535,1
U101989,16222,2
U101990,15712,1
U101991,6707,2
U101992,2624,2
U101993,2569,1
U101994,5409,1
U101995,2253,2
U101996,8946,1
U101997,9539,2
U101998,2952,2
U101999,18312,1
U102000,12643,2
U102001,5274,1
U102002,17937,2
U102003,16738,1
U102004,5830,2
U102005,19451,1
U102006,11785,2
U102007,1612,1
U102008,9226,1
U102009,9308,2
U102010,3687,2
U102011,10487,2
U102012,7620,2
U102013,3167,2
U102014,10030,2
U102015,16656,1
U102016,19636,2
U102017,10292,1
U102018,11654,1
U102019,1817,2
U102020,9658,2
U102021,11518,1
U102022,4678,2
U102023,8535,2
U102024,7269,1
U102025,3371,2
U102026,2250,2
U102027,18313,2
U102028,20670,1
U102029,6555,2
U102030,1934,2
U102031,10407,2
U102032,13262,2
U102033,5745,2
U102034,2643,2
U102035,2566,2
U102036,8648,2
U102037,13338,1
U102038,17907,2
U102039,1909,1
U102040,17704,2
U102041,12058,1
U102042,14072,2
U102043,2990,2
U102044,2802,1
U102045,14161,1
U102046,17056,2
U102047,11318,1
U102048,5727,2
U102049,19779,2
U102050,15851,2
U102051,14354,2
U102052,7108,1
U102053,6769,2
U102054,13430,2
U102055,6062,1
U102056,7549,2
U102057,17272,2
U102058,9938,1
U102059,7668,2
U102060,16459,2
U102061,8775,2
U102062,4322,2
U102063,3506,2
U102064,19723,1
U102065,8166,2
U102066,3089,2
U102067,7063,2
U102068,12832,2
U102069,12834,1
U102070,5294,1
U102071,642,1
U102072,8025,1
U102073,5501,2
U102074,15186,2
U102075,14326,2
U102076,2019,1
U102077,8062,2
U102078,9930,2
U102079,10683,2
U102080,14361,2
U102081,381,2
U102082,11116,1
U102083,11762,2
U102084,15118,2
U102085,14159,2
U102086,1425,1
U102087,4278,2
U102088,11611,1
U102089,6996,2
U102090,13199,2
U102091,12584,2
U102092,7858,2
U102093,17383,2
U102094,19137,2
U102095,18168,2
U102096,17142,2
U102097,5545,2
U102098,7308,1
U102099,20067,2
U102100,18719,2
U102101,265,2
U102102,1664,2
U102103,214,1
U102104,4439,2
U102105,13778,1
U102106,15265,2
U102107,11176,2
U102108,7537,2
U102109,1919,2
U102110,6973,1
U102111,19044,2
U102112,7766,2
U102113,6115,2
U102114,6243,1
U102115,12411,1
U102116,6159,1
U102117,12656,2
U102118,12043,1
U102119,17608,2
U102120,7015,1
U102121,978,2
U102122,324,2
U102123,17286,2
U102124,6229,1
U102125,3492,1
U102126,651,1
U102127,20809,1
U102128,7451,1
U102129,3310,2
U102130,11534,1
U102131,6197,2
U102132,19413,1
U102133,16390,2
U102134,13328,2
U102135,6362,1
U102136,2275,1
U102137,3952,2
U102138,10170,2
U102139,15979,1
U102140,16021,1
U102141,15999,1
U102142,20553,2
U102143,7888,2
U102144,12929,1
U102145,18864,1
U102146,20560,1
U102147,5252,1
U102148,15480,1
U102149,14554,1
U102150,17675,1
U102151,774,2
U102152,7292,2
U102153,2869,2
U102154,8823,1
U102155,8734,2
U102156,18882,2
U102157,1068,1
U102158,4934,1
U102159,3266,2
U102160,4686,1
U102161,2955,2
U102162,1827,2
U102163,19228,2
U102164,14958,2
U102165,9072,2
U102166,14806,2
U102167,1312,1
U102168,12343,2
U102169,19288,2
U102170,16138,2
U102171,2506,1
U102172,18448,2
U102173,579,1
U102174,10649,1
U102175,1767,2
U102176,12674,2
U102177,2865,2
U102178,15478,2
U102179,9092,1
U102180,12614,2
U102181,10163,1
U102182,1202,2
U102183,17551,1
U102184,13689,1
U102185,8291,2
U102186,9103,1
U102187,6695,1
U102188,18570,2
U102189,3550,1
U102190,13425,2
U102191,19414,2
U102192,9815,2
U102193,4516,2
U102194,4668,1
U102195,16341,2
U102196,10367,2
U102197,5152,1
U102198,18470,2
U102199,13943,1
U102200,19399,1
U102201,4216,2
U102202,9529,1
U102203,2040,2
U102204,8767,1
U102205,7678,2
U102206,16731,1
U102207,17033,1
U102208,1230,2
U102209,399,1
U102210,1236,1
U102211,20467,2
U102212,17156,2
U102213,8688,1
U102214,5567,1
U102215,19796,1
U102216,13876,1
U102217,15296,2
U102218,15492,2
U102219,7113,2
U102220,10108,2
U102221,17819,1
U102222,17841,2
U102223,18951,2
U102224,12637,2
U102225,5527,2
U102226,2921,2
U102227,15868,2
U102228,7525,2
U102229,17009,2
U102230,18452,1
U102231,3860,1
U102232,12747,1
U102233,7708,1
U102234,5435,1
U102235,749,2
U102236,18692,1
U102237,12973,2
U102238,4638,2
U102239,18669,1
U102240,12159,2
U102241,6340,2
U102242,18811,1
U102243,3702,2
U102244,14318,1
U102245,19115,1
U102246,8122,2
U102247,16334,2
U102248,13123,2
U102249,5438,2
U102250,1321,1
U102251,15764,2
U102252,9793,2
U102253,10191,2
U102254,16782,2
U102255,14366,2
U102256,14747,1
U102257,13455,2
U102258,8516,1
U102259,17249,2
U102260,530,2
U102261,18449,1
U102262,12380,2
U102263,9159,1
U102264,15726,1
U102265,8202,2
U102266,15135,2
U102267,13135,1
U102268,18278,1
U102269,9388,2
U102270,519,1
U102271,19446,2
U102272,20280,2
U102273,8410,2
U102274,7037,2
U102275,6351,1
U102276,14277,1
U102277,19508,2
U102278,2963,2
U102279,18126,2
U102280,12388,2
U102281,18797,2
U102282,12735,1
U102283,13936,2
U102284,14618,1
U102285,15284,1
U102286,1632,2
U102287,17174,2
U102288,625,1
U102289,6487,2
U102290,19862,2
U102291,19967,2
U102292,751,2
U102293,16204,1
U102294,10989,1
U102295,18013,2
U102296,10025,2
U102297,7133,1
U102298,158,2
U102299,7446,2
U102300,4500,2
U102301,20466,2
U102302,14964,1
U102303,332,2
U102304,915,1
U102305,9071,1
U102306,20545,2
U102307,17834,2
U102308,16006,2
U102309,1776,2
U102310,13185,1
U102311,6903,2
U102312,12200,2
U102313,829,2
U102314,5929,2
U102315,8532,2
U102316,6869,2
U102317,6669,2
U102318,9962,2
U102319,19091,2
U102320,4670,2
U102321,11921,1
U102322,19173,2
U102323,17859,2
U102324,17672,2
U102325,16965,2
U102326,11459,2
U102327,4258,2
U102328,17064,1
U102329,184,1
U102330,19015,2
U102331,12576,2
U102332,10024,2
U102333,16939,2
U102334,6508,2
U102335,13867,2
U102336,20777,2
U102337,5614,1
U102338,9997,2
U102339,5776,1
U102340,11640,2
U102341,2659,1
U102342,9772,1
U102343,5302,2
U102344,3209,2
U102345,8490,2
U102346,13681,1
U102347,8033,1
U102348,6930,1
U102349,19214,1
U102350,15333,2
U102351,14236,2
U102352,12945,2
U102353,6196,2
U102354,691,1
U102355,15779,2
U102356,9582,1
U102357,2884,2
U102358,10744,1
U102359,11569,2
U102360,11896,1
U102361,9958,2
U102362,7478,2
U102363,2419,2
U102364,7841,2
U102365,1013,2
U102366,1516,2
U102367,17611,1
U102368,3968,1
U102369,13329,2
U102370,13377,1
U102371,20068,2
U102372,9359,2
U102373,16314,2
U102374,4674,2
U102375,20396,2
U102376,5615,2
U102377,16318,2
U102378,4555,1
U102379,2449,2
U102380,20447,2
U102381,16524,2
U102382,17052,2
U102383,14251,2
U102384,9398,1
U102385,18408,2
U102386,14716,2
U102387,17165,1
U102388,6582,1
U102389,16232,2
U102390,8239,1
U102391,515,2
U102392,2317,2
U102393,19069,1
U102394,19419,1
U102395,7702,1
U102396,17330,2
U102397,2978,2
U102398,7961,2
U102399,14993,2
U102400,56,2
U102401,926,2
U102402,17757,2
U102403,13972,1
U102404,8615,1
U102405,11656,2
U102406,1177,1
U102407,15035,1
U102408,6129,2
U102409,19300,1
U102410,17269,1
U102411,18614,2
U102412,8125,1
U102413,20339,2
U102414,13826,1
U102415,8233,2
U102416,4343,1
U102417,624,1
U102418,4463,1
U102419,2216,1
U102420,17806,2
U102421,11370,1
U102422,10690,1
U102423,3159,1
U102424,1914,1
U102425,3014,1
U102426,7591,1
U102427,13590,2
U102428,5357,2
U102429,816,1
U102430,9875,2
U102431,18621,2
U102432,8442,2
U102433,10675,2
U102434,8722,1
U102435,16838,1
U102436,9574,1
U102437,19596,2
U102438,10137,2
U102439,2700,2
U102440,5445,2
U102441,20417,1
U102442,9285,1
U102443,12258,2
U102444,6401,2
U102445,19246,2
U102446,13481,1
U102447,16127,2
U102448,12758,2
U102449,8366,2
U102450,10269,2
U102451,4119,1
U102452,17027,1
U102453,5762,2
U102454,16215,2
U102455,312,2
U102456,16344,1
U102457,8533,2
U102458,15070,1
U102459,12630,2
U102460,715,2
U102461,20213,1
U102462,6424,1
U102463,5194,1
U102464,2776,2
U102465,6616,2
U102466,13837,2
U102467,6742,2
U102468,16026,2
U102469,20674,1
U102470,1391,2
U102471,9106,2
U102472,3878,2
U102473,16385,1
U102474,8322,1
U102475,10296,2
U102476,14284,2
U102477,2144,1
U102478,712,1
U102479,10837,1
U102480,3031,1
U102481,14817,2
U102482,505,1
U102483,5128,2
U102484,16208,2
U102485,9621,1
U102486,601,1
U102487,1057,2
U102488,15569,2
U102489,7326,1
U102490,15509,2
U102491,14646,1
U102492,12638,2
U102493,9358,2
U102494,9180,2
U102495,1623,2
U102496,19925,2
U102497,3934,1
U102498,587,1
U102499,11614,2
U102500,11309,2
U102501,18334,2
U102502,5222,2
U102503,14069,2
U102504,11992,2
U102505,3080,2
U102506,20101,2
U102507,14241,1
U102508,1965,1
U102509,18572,1
U102510,15969,2
U102511,12358,1
U102512,7681,2
U102513,11948,2
U102514,15722,2
U102515,19124,2
U102516,9501,2
U102517,18520,2
U102518,15629,2
U102519,1679,2
U102520,17072,1
U102521,16994,2
U102522,11862,1
U102523,8171,2
U102524,9041,2
U102525,7873,2
U102526,1685,2
U102527,736,2
U102528,18489,1
U102529,5320,2
U102530,18206,2
U102531,17936,2
U102532,6060,1
U102533,8890,1
U102534,12032,2
U102535,8289,2
U102536,14273,1
U102537,3983,1
U102538,3220,2
U102539,1251,2
U102540,3675,2
U102541,16073,2
U102542,2368,2
U102543,334,1
U102544,452,2
U102545,14928,2
U102546,15922,1
U102547,16793,1
U102548,10528,1
U102549,3770,2
U102550,524,2
U102551,8622,2
U102552,1259,1
U102553,11836,2
U102554,16496,2
U102555,3582,2
U102556,15510,2
U102557,10493,2
U102558,7110,2
U102559,11469,2
U102560,12120,1
U102561,11497,1
U102562,11856,1
U102563,8039,1
U102564,6838,1
U102565,8201,2
U102566,20595,1
U102567,20338,2
U102568,254,2
U102569,11150,2
U102570,9932,1
U102571,11333,1
U102572,10226,2
U102573,16309,1
U102574,18575,2
U102575,12927,1
U102576,7236,2
U102577,7414,2
U102578,12195,2
U102579,17808,1
U102580,6833,1
U102581,3200,1
U102582,15915,1
U102583,9200,1
U102584,14536,2
U102585,3065,2
U102586,5815,2
U102587,5414,2
U102588,2021,2
U102589,7866,2
U102590,2137,1
U102591,20846,2
U102592,8055,2
U102593,7436,2
U102594,5442,1
U102595,17690,1
U102596,6304,2
U102597,4048,1
U102598,15234,2
U102599,7707,2
U102600,7855,2
U102601,6302,1
U102602,4832,1
U102603,17177,2
U102604,13987,1
U102605,6428,2
U102606,15870,2
U102607,14595,2
U102608,71,2
U102609,4904,2
U102610,13722,2
U102611,11159,2
U102612,6805,1
U102613,8654,2
U102614,5660,2
U102615,11927,2
U102616,15383,1
U102617,2603,1
U102618,6932,2
U102619,922,2
U102620,6524,2
U102621,3104,2
U102622,19274,2
U102623,7895,1
U102624,13655,1
U102625,10275,2
U102626,12341,2
U102627,14221,2
U102628,19047,2
U102629,1093,1
U102630,8709,1
U102631,10427,2
U102632,18057,1
U102633,1602,2
U102634,7747,2
U102635,9820,1
U102636,13132,2
U102637,4648,1
U102638,9970,1
U102639,18933,1
U102640,2075,1
U102641,6633,2
U102642,18125,1
U102643,6659,1
U102644,4902,1
U102645,2564,2
U102646,1961,1
U102647,2202,2
U102648,196,1
U102649,20183,2
U102650,7359,1
U102651,8372,1
U102652,20646,2
U102653,4770,1
U102654,7899,2
U102655,10813,2
U102656,1751,1
U102657,16815,2
U102658,11912,1
U102659,20739,2
U102660,9558,1
U102661,6914,1
U102662,12105,2
U102663,9863,1
U102664,14570,2
U102665,8694,2
U102666,15157,2
U102667,1880,2
U102668,10633,2
U102669,20072,1
U102670,5630,1
U102671,16981,1
U102672,3467,2
U102673,20517,1
U102674,11641,1
U102675,2242,2
U102676,18534,2
U102677,17781,2
U102678,3589,1
U102679,13786,2
U102680,5924,2
U102681,17176,1
U102682,14477,1
U102683,5823,2
U102684,5463,1
U102685,9746,2
U102686,20753,1
U102687,5110,1
U102688,3505,1
U102689,13279,2
U102690,12902,1
U102691,480,2
U102692,6278,1
U102693,5417,1
U102694,9919,2
U102695,2066,2
U102696,5114,1
U102697,1819,2
U102698,10888,2
U102699,11634,2
U102700,1633,2
U102701,19147,2
U102702,278,2
U102703,8653,2
U102704,3007,2
U102705,9096,2
U102706,7149,2
U102707,1160,1
U102708,5196,1
U102709,2408,1
U102710,3049,1
U102711,16869,2
U102712,20483,2
U102713,16606,2
U102714,16365,2
U102715,6181,2
U102716,13705,2
U102717,14051,2
U102718,19625,2
U102719,11618,1
U102720,10375,2
U102721,16875,2
U102722,11393,2
U102723,18584,2
U102724,4737,2
U102725,6548,2
U102726,14103,2
U102727,14712,2
U102728,7796,2
U102729,16653,2
U102730,10466,2
U102731,5308,2
U102732,80,1
U102733,13858,1
U102734,14869,2
U102735,8707,1
U102736,1220,2
U102737,9007,2
U102738,17637,2
U102739,20261,2
U102740,5624,2
U102741,6332,2
U102742,9508,2
U102743,11234,2
U102744,4003,1
U102745,10229,2
U102746,8158,1
U102747,2126,2
U102748,13951,2
U102749,8876,2
U102750,11231,2
U102751,12873,2
U102752,9566,2
U102753,7090,2
U102754,11746,1
U102755,19100,2
U102756,5168,2
U102757,17535,2
U102758,15475,1
U102759,6257,2
U102760,12627,2
U102761,19169,2
U102762,9140,2
U102763,2608,1
U102764,17649,2
U102765,15972,1
U102766,4910,2
U102767,971,2
U102768,7399,1
U102769,16246,1
U102770,1677,2
U102771,6832,2
U102772,15508,1
U102773,8729,2
U102774,19926,2
U102775,1711,2
U102776,517,2
U102777,17696,1
U102778,5312,1
U102779,12508,2
U102780,9837,1
U102781,12572,1
U102782,13588,1
U102783,292,1
U102784,7374,1
U102785,4554,1
U102786,19068,1
U102787,6732,1
U102788,8984,2
U102789,10300,1
U102790,19432,1
U102791,8042,1
U102792,20714,2
U102793,8178,1
U102794,5495,2
U102795,4566,2
U102796,19915,2
U102797,18345,2
U102798,1908,1
U102799,14181,2
U102800,1223,2
U102801,13265,2
U102802,19314,1
U102803,17334,1
U102804,16918,2
U102805,16770,2
U102806,20606,1
U102807,15611,2
U102808,4717,2
U102809,3375,2
U102810,9730,2
U102811,18552,2
U102812,18799,1
U102813,13545,2
U102814,15921,2
U102815,1224,2
U102816,16235,2
U102817,7657,2
U102818,14259,2
U102819,14850,2
U102820,11468,2
U102821,8743,2
U102822,3013,1
U102823,2385,1
U102824,20163,2
U102825,16010,1
U102826,8855,1
U102827,1337,2
U102828,11440,2
U102829,2953,2
U102830,5842,1
U102831,17573,1
U102832,4236,2
U102833,10795,1
U102834,17039,2
U102835,3740,1
U102836,13158,1
U102837,4756,2
U102838,6083,2
U102839,1745,2
U102840,14219,2
U102841,20754,2
U102842,3332,2
U102843,20044,2
U102844,7094,2
U102845,15343,2
U102846,9192,1
U102847,18228,2
U102848,11589,2
U102849,2426,2
U102850,5107,2
U102851,18724,2
U102852,14145,2
U102853,20372,2
U102854,7724,2
U102855,8817,2
U102856,5850,2
U102857,10235,1
U102858,11510,2
U102859,20716,2
U102860,13152,2
U102861,8349,1
U102862,1529,2
U102863,14182,1
U102864,6599,1
U102865,9593,2
U102866,2330,2
U102867,18110,2
U102868,1818,2
U102869,18629,2
U102870,9012,1
U102871,16483,2
U102872,18564,1
U102873,18287,2
U102874,17659,2
U102875,14089,2
U102876,18009,2
U102877,4296,1
U102878,6383,2
U102879,20644,1
U102880,19242,2
U102881,10412,2
U102882,17556,1
U102883,20074,2
U102884,19932,1
U102885,18934,2
U102886,8380,1
U102887,7406,2
U102888,14586,2
U102889,7825,1
U102890,18504,1
U102891,5494,2
U102892,9102,2
U102893,7487,2
U102894,20561,2
U102895,5885,2
U102896,17967,2
U102897,503,1
U102898,1424,2
U102899,20348,1
U102900,4931,2
U102901,3226,2
U102902,10732,2
U102903,6658,1
U102904,6943,2
U102905,13961,2
U102906,8573,1
U102907,3961,2
U102908,6414,1
U102909,19742,2
U102910,19374,2
U102911,17991,2
U102912,14402,2
